theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
80.0,0,1,confirm,1.0,-51.29,-67.29,30.17,230,81.46,51.29,1741,0.132,1.985,0.126,0.3444,10,0.4032,97,0.9304,1,783,-18.1,1,783,-18.1,1,783,-18.1,1,824,-15.09,0.1035,42.42,10,557548
80.0,0,-1,fallback,1.0,-34.87,-50.87,7.58,24,42.46,34.87,2211,0.011,1.193,0.128,0.3445,11,0.444,1127,0.9689,1,168,-19.71,1,168,-19.71,1,168,-19.71,1,254,-15.16,0.4601,81.22,11,559289
80.0,0,1,confirm,1.0,10.58,-5.42,51.38,566,40.8,13.6,1501,0.377,0.307,0.101,0.1178,12,0.3783,19,0.6291,1,716,31.73,1,716,31.73,1,716,31.73,1,905,15.11,0.6085,42.49,11,561500
80.0,0,-1,confirm,1.0,3.02,-12.98,45.28,1361,42.26,15.09,2190,0.621,2.5,0.085,0.4928,12,0.5073,1356,0.9764,1,2190,3.02,1,2190,3.02,1,2190,3.02,0,-1,,0.3916,40.59,12,563001
80.0,0,1,confirm,1.0,-57.38,-73.38,22.65,351,80.02,57.38,1184,0.296,0.397,0.107,-0.0994,13,0.044,140,0.4807,0,-1,,0,-1,,0,-1,,0,-1,,0.6088,42.46,12,565191
80.0,0,-1,confirm,1.0,-7.59,-23.59,33.41,666,41.0,18.22,773,0.862,1.778,0.085,0.0349,13,0.7518,4,0.72,1,599,19.74,1,599,19.74,1,599,19.74,0,-1,,0.4165,79.84,13,566375
80.0,0,1,confirm,1.0,6.07,-9.93,48.56,1202,42.49,45.52,1335,0.9,0.607,0.092,0.3233,13,0.3973,1057,0.7231,0,-1,,0,-1,,0,-1,,0,-1,,0.2719,41.14,13,567148
80.0,0,-1,confirm,1.0,9.1,-6.9,54.6,608,45.5,15.17,844,0.72,3.596,0.084,0.1968,14,0.2152,623,0.6224,1,842,22.75,1,842,22.75,1,842,22.75,0,-1,,0.4426,42.28,13,568483
80.0,0,1,confirm,1.0,-81.97,-97.97,0.0,0,81.97,81.97,373,0.0,2.797,0.033,0.0285,14,0.0501,17,0.5862,1,104,-37.95,0,-1,,0,-1,,0,-1,,0.4379,45.75,14,569327
80.0,0,-1,fallback,1.0,41.32,25.32,87.24,403,45.91,18.37,474,0.85,0.957,0.117,0.1832,14,0.2786,240,0.6364,0,-1,,0,-1,,0,-1,,0,-1,,0.5862,81.97,14,569700
80.0,0,1,confirm,1.0,-52.25,-68.25,27.66,206,79.91,52.25,434,0.475,0.712,0.001,-0.0984,14,0.0267,376,0.6757,0,-1,,0,-1,,0,-1,,0,-1,,0.3235,46.32,14,570174
80.0,0,-1,confirm,1.0,-26.26,-42.26,13.9,19,40.17,26.26,136,0.14,1.224,0.065,0.0237,14,0.0243,20,0.3235,0,-1,,0,-1,,0,-1,,0,-1,,0.2069,79.69,14,570608
80.0,0,1,confirm,1.0,-64.71,-80.71,15.41,101,80.12,64.71,818,0.123,1.457,0.012,0.0535,14,0.1071,28,0.6093,1,51,-4.62,1,51,-4.62,0,-1,,1,158,-10.79,0.1727,40.22,14,570744
80.0,0,-1,fallback,1.0,-32.57,-48.57,7.75,117,40.32,32.57,285,0.411,1.407,0.083,0.1711,14,0.2247,38,0.4463,0,-1,,0,-1,,0,-1,,0,-1,,0.321,80.0,14,571562
80.0,0,1,confirm,1.0,49.47,33.47,94.3,1409,44.83,4.64,1915,0.736,1.954,0.08,0.0877,15,0.2521,1227,0.9475,1,1535,80.38,1,1535,80.38,1,1535,80.38,1,1728,68.02,0.0911,40.35,14,571847
80.0,0,-1,confirm,1.0,43.07,27.07,84.6,934,41.53,0.0,1048,0.891,0.39,0.07,-0.1114,15,0.3228,44,0.7822,1,409,46.15,1,409,46.15,1,409,46.15,1,435,47.68,0.5136,44.41,15,573762
80.0,0,1,confirm,1.0,-69.52,-85.52,10.81,153,80.33,69.52,1020,0.15,0.743,0.046,-0.0319,15,0.238,839,0.8159,1,47,-15.45,1,575,-21.63,0,-1,,0,-1,,0.4042,41.89,15,574810
80.0,0,-1,fallback,1.0,4.67,-11.33,45.12,562,40.45,34.23,887,0.634,2.712,0.094,0.2061,16,0.2803,437,0.8136,0,-1,,0,-1,,0,-1,,0,-1,,0.139,80.25,15,575830
80.0,0,1,confirm,1.0,-31.13,-47.13,20.23,1478,51.36,65.37,1571,0.941,1.154,0.082,-0.0023,16,0.0965,1565,0.6943,0,-1,,0,-1,,0,-1,,0,-1,,0.3729,40.63,16,576717
80.0,0,-1,confirm,1.0,37.47,21.47,78.06,133,40.59,3.12,178,0.747,1.926,0.098,-0.0168,16,0.0321,8,0.1871,0,-1,,0,-1,,0,-1,,0,-1,,0.17,51.26,16,578288
80.0,0,1,confirm,1.0,40.75,24.75,81.49,268,40.75,3.13,365,0.734,0.582,0.01,0.0216,16,0.039,327,0.761,0,-1,,0,-1,,0,-1,,0,-1,,0.0241,40.91,16,578466
80.0,0,-1,confirm,1.0,-46.82,-62.82,34.34,463,81.16,46.82,1018,0.455,0.451,0.06,-0.2202,16,0.0021,102,0.3719,0,-1,,0,-1,,0,-1,,0,-1,,0.6873,40.42,16,578831
80.0,0,1,fallback,1.0,-18.64,-34.64,24.86,30,43.5,18.64,384,0.078,1.706,0.15,0.3681,17,0.4273,65,0.6403,0,-1,,0,-1,,0,-1,,0,-1,,0.0101,81.44,17,579849
80.0,0,-1,confirm,1.0,-80.93,-96.93,1.56,1,82.49,80.93,382,0.003,0.287,0.026,-0.0441,17,0.2239,201,0.9207,0,-1,,0,-1,,0,-1,,0,-1,,0.558,43.39,17,580233
80.0,0,1,fallback,1.0,12.35,-3.65,55.58,207,43.23,7.72,516,0.401,2.269,0.178,0.3543,17,0.4771,465,0.8435,0,-1,,0,-1,,0,-1,,0,-1,,0.3014,82.5,17,580615
80.0,0,-1,confirm,1.0,-52.43,-68.43,29.3,2308,81.73,52.43,3196,0.722,1.382,0.048,-0.1595,18,0.3586,1315,0.9568,1,898,-33.92,1,898,-33.92,1,1810,-10.79,1,898,-33.92,0.6093,42.99,17,581131
80.0,0,1,fallback,1.0,9.2,-6.8,50.62,81,41.42,-0.0,271,0.299,2.216,0.155,0.2887,18,0.4198,205,0.9022,0,-1,,0,-1,,0,-1,,0,-1,,0.3746,81.97,18,584327
80.0,0,-1,confirm,1.0,-47.51,-63.51,38.31,218,85.82,47.51,4070,0.054,0.292,0.008,-0.3487,18,0.3771,1748,0.8876,1,524,12.26,1,810,-15.33,1,2186,-9.2,1,810,-15.33,0.027,41.21,18,584598
80.0,0,1,fallback,1.0,-27.46,-43.46,13.73,68,41.18,27.46,501,0.136,1.658,0.154,0.0661,19,0.1861,330,0.7757,1,89,12.2,0,-1,,0,-1,,0,-1,,0.589,86.15,19,588668
80.0,0,-1,confirm,1.0,1.53,-14.47,50.47,545,48.94,0.0,635,0.858,2.42,0.127,0.192,19,0.2657,587,0.8842,1,371,24.47,0,-1,,0,-1,,0,-1,,0.3492,41.13,19,589169
80.0,0,1,confirm,1.0,0.0,-16.0,41.3,406,41.3,1.53,750,0.541,0.729,0.131,0.1397,19,0.3856,541,0.8052,0,-1,,0,-1,,0,-1,,0,-1,,0.647,49.19,19,589804
80.0,0,-1,confirm,1.0,36.71,20.71,78.02,7280,41.3,50.48,7978,0.913,1.784,0.044,-0.1173,22,0.4465,6559,0.9534,1,360,-12.24,1,2294,-18.36,1,3455,-41.3,1,2569,-39.77,0.7233,41.13,20,590554
80.0,0,1,confirm,1.0,-46.06,-62.06,33.78,326,79.84,46.06,2587,0.126,0.965,0.205,-0.0015,22,0.4899,21,0.9575,1,244,7.68,1,244,7.68,1,244,7.68,1,383,19.96,0.062,41.63,22,598532
80.0,0,-1,confirm,1.0,-30.85,-46.85,10.8,180,41.65,30.85,598,0.301,0.442,0.097,-0.0365,23,0.1257,265,0.7381,1,293,-13.88,1,293,-13.88,0,-1,,1,293,-13.88,0.2353,79.57,22,601119
80.0,0,1,confirm,1.0,-12.3,-28.3,29.22,3427,41.52,52.28,4243,0.808,2.166,0.106,0.4344,0,0.5155,3586,0.9555,1,295,-23.07,1,295,-23.07,1,295,-23.07,1,1230,-15.38,0.738,41.69,23,601717
80.0,0,-1,confirm,1.0,30.79,14.79,70.82,1487,40.03,26.17,1793,0.829,4.149,0.167,0.3059,0,0.3059,1487,0.8361,1,362,-9.24,1,362,-9.24,1,362,-9.24,1,394,-4.62,0.5225,41.4,0,605960
80.0,0,1,confirm,1.0,40.15,24.15,81.85,942,41.7,12.36,1084,0.869,0.502,0.122,0.2444,1,0.3862,491,0.8856,1,969,72.59,1,969,72.59,1,969,72.59,1,1055,52.51,0.7984,40.32,0,607753
80.0,0,-1,confirm,1.0,76.91,60.91,116.91,5996,39.99,46.15,7050,0.85,0.935,0.062,0.1561,2,0.3439,5620,0.9637,1,485,-18.46,1,485,-18.46,1,485,-18.46,1,485,-18.46,0.78,41.36,1,608837
80.0,0,1,confirm,1.0,13.95,-2.05,54.26,1478,40.3,6.2,1652,0.895,1.206,0.197,0.0636,3,0.405,32,0.918,1,373,6.2,1,373,6.2,1,373,6.2,1,653,-3.1,0.7785,40.47,3,615887
80.0,0,-1,confirm,1.0,65.02,49.02,105.26,6432,40.25,21.67,7040,0.914,2.36,0.154,0.0944,5,0.6101,5592,0.9516,1,1024,9.29,1,1024,9.29,1,1708,9.29,1,1708,9.29,0.5445,40.09,3,617539
80.0,0,1,confirm,1.0,51.42,35.42,91.93,7731,40.51,54.53,8373,0.923,1.988,0.12,0.2127,7,0.4024,6683,0.9553,1,367,-9.35,1,367,-9.35,1,367,-9.35,1,468,-14.02,0.1188,40.68,5,624579
80.0,0,-1,confirm,1.0,127.11,111.11,167.42,3560,40.3,20.15,3814,0.933,0.836,0.09,0.2084,8,0.395,1273,0.9281,1,338,-17.05,1,663,-0.0,1,1608,52.71,0,-1,,0.5441,40.14,7,632952
80.0,0,1,confirm,1.0,-83.22,-99.22,9.42,1064,92.64,83.22,1681,0.633,1.082,0.038,0.2719,9,0.4262,351,0.8063,1,1395,-45.53,1,1395,-45.53,1,1395,-45.53,1,1583,-34.54,0.0122,40.99,8,636766
80.0,0,-1,fallback,1.0,-33.25,-49.25,7.92,57,41.17,33.25,384,0.148,3.767,0.182,0.2681,9,0.2783,51,0.8018,0,-1,,0,-1,,0,-1,,0,-1,,0.0916,92.55,9,638447
80.0,0,1,confirm,1.0,15.78,-0.22,56.81,693,41.03,3.16,1191,0.582,0.688,0.104,0.0736,9,0.2969,897,0.9064,1,183,17.36,1,731,52.08,1,731,52.08,1,1159,28.4,0.3926,41.2,9,638831
80.0,0,-1,confirm,1.0,31.51,15.51,72.48,4673,40.96,50.42,4724,0.989,4.811,0.142,0.3067,11,0.7628,3486,0.9618,1,560,-29.94,1,560,-29.94,0,-1,,1,813,-28.36,0.9064,40.8,9,640022
80.0,0,1,confirm,1.0,6.32,-9.68,47.42,1023,41.09,49.0,1150,0.89,1.22,0.078,-0.318,11,-0.2272,26,0.3149,0,-1,,0,-1,,0,-1,,0,-1,,0.3381,41.26,11,644746
80.0,0,-1,confirm,1.0,-44.23,-60.23,36.33,33,80.56,44.23,1373,0.024,3.657,0.062,0.4222,11,0.4528,27,0.7487,1,1315,-31.59,1,1315,-31.59,1,1315,-31.59,1,1315,-31.59,0.1613,40.9,11,645896
80.0,0,1,fallback,1.0,-36.17,-52.17,4.72,242,40.89,36.17,824,0.294,0.532,0.09,0.1684,11,0.3058,506,0.7726,0,-1,,0,-1,,0,-1,,0,-1,,0.5298,80.85,11,647269
80.0,0,-1,confirm,1.0,-85.23,-101.23,7.89,38,93.12,85.23,1718,0.022,0.801,0.148,-0.0283,12,0.0904,1434,0.8189,1,187,-11.05,0,-1,,0,-1,,0,-1,,0.1036,40.87,12,648093
80.0,0,1,fallback,1.0,42.25,26.25,87.64,17,45.38,-0.0,38,0.447,7.671,0.331,-0.0241,12,0.0411,1,0.0249,0,-1,,0,-1,,0,-1,,0,-1,,0.7054,93.19,12,649811
80.0,0,-1,confirm,1.0,-68.57,-84.57,21.82,71,90.38,68.57,154,0.461,1.807,0.115,-0.0049,12,0.0457,2,0.0555,0,-1,,0,-1,,0,-1,,0,-1,,0.0552,44.99,12,649849
80.0,0,1,fallback,1.0,-35.6,-51.6,4.64,2,40.24,35.6,87,0.023,0.776,0.207,-0.0008,12,0.0398,82,0.3633,0,-1,,0,-1,,0,-1,,0,-1,,0.1253,90.58,12,650003
80.0,0,-1,confirm,1.0,17.09,1.09,57.47,1714,40.39,17.09,2801,0.612,0.499,0.127,-0.3945,13,0.2706,1982,0.8052,1,1066,6.21,1,1066,6.21,1,2068,26.41,1,1066,6.21,0.1007,40.22,12,650090
80.0,0,1,confirm,1.0,54.46,38.46,94.91,613,40.45,18.67,637,0.962,2.094,0.147,0.0805,13,0.2753,0,0.9149,1,209,-6.22,1,209,-6.22,1,209,-6.22,1,218,-9.34,0.3082,40.62,13,652891
80.0,0,-1,confirm,1.0,-80.47,-96.47,1.55,97,82.02,80.47,312,0.311,0.839,0.076,-0.0728,13,-0.0408,0,0.2298,0,-1,,0,-1,,0,-1,,0,-1,,0.03,40.07,13,653528
80.0,0,1,fallback,1.0,18.42,2.42,59.87,707,41.45,23.03,825,0.857,0.864,0.093,0.2699,13,0.3063,780,0.6429,0,-1,,0,-1,,0,-1,,0,-1,,0.0546,82.03,13,653840
80.0,0,-1,confirm,1.0,22.98,6.98,62.83,669,39.84,4.6,751,0.891,0.731,0.09,0.1673,14,0.1943,731,0.8728,0,-1,,0,-1,,0,-1,,0,-1,,0.16,41.2,13,654665
80.0,0,1,confirm,1.0,-55.29,-71.29,26.11,364,81.4,55.29,1039,0.35,1.518,0.049,-0.0733,14,0.1251,556,0.8416,1,605,-16.89,1,605,-16.89,0,-1,,1,606,-18.43,0.5472,40.09,14,655416
80.0,0,-1,fallback,1.0,-26.25,-42.25,15.44,44,41.7,26.25,169,0.26,1.817,0.112,0.1603,14,0.318,1,0.4884,0,-1,,0,-1,,0,-1,,0,-1,,0.5689,81.19,14,656455
80.0,0,1,confirm,1.0,-4.62,-20.62,38.51,77,43.13,4.62,481,0.16,1.268,0.059,-0.0034,14,0.2518,433,0.8589,0,-1,,0,-1,,0,-1,,0,-1,,0.4301,41.76,14,656624
80.0,0,-1,confirm,1.0,3.08,-12.92,44.69,366,41.61,21.57,552,0.663,1.37,0.116,-0.0626,14,0.0434,70,0.5952,0,-1,,0,-1,,0,-1,,0,-1,,0.6946,42.96,14,657105
80.0,0,1,confirm,1.0,3.08,-12.92,44.7,63,41.62,-0.0,235,0.268,1.646,0.087,0.2953,14,0.3628,143,0.6818,0,-1,,0,-1,,0,-1,,0,-1,,0.3472,41.8,14,657657
80.0,0,-1,confirm,1.0,4.62,-11.38,44.69,759,40.07,13.87,831,0.913,1.003,0.093,0.0858,14,0.1333,469,0.8468,1,626,-6.16,1,626,-6.16,0,-1,,0,-1,,0.4138,41.44,14,657892
80.0,0,1,confirm,1.0,30.84,14.84,72.46,179,41.63,-0.0,356,0.503,1.276,0.103,0.1757,15,0.1856,164,0.7159,0,-1,,0,-1,,0,-1,,0,-1,,0.082,40.25,14,658723
80.0,0,-1,confirm,1.0,32.28,16.28,75.32,413,43.04,1.54,535,0.772,1.4,0.149,0.0191,15,0.055,357,0.6408,1,366,50.72,0,-1,,0,-1,,0,-1,,0.1448,41.33,15,659079
80.0,0,1,confirm,1.0,44.72,28.72,89.44,1053,44.72,44.72,1526,0.69,1.867,0.107,0.014,15,0.3162,407,0.7307,1,907,72.47,1,907,72.47,1,907,72.47,0,-1,,0.3631,43.36,15,659614
80.0,0,-1,confirm,1.0,-72.15,-88.15,9.21,139,81.36,72.15,444,0.313,0.922,0.069,-0.1608,15,-0.067,4,0.7326,0,-1,,0,-1,,0,-1,,0,-1,,0.4966,44.32,15,661140
80.0,0,1,fallback,1.0,-53.35,-69.35,0.0,0,53.35,53.35,66,0.0,1.259,0.064,0.2666,15,0.2773,45,0.5075,0,-1,,0,-1,,0,-1,,0,-1,,0.4199,81.44,15,661584
80.0,0,-1,confirm,1.0,16.86,0.86,73.55,90,56.7,1.53,164,0.549,1.849,0.067,-0.1505,15,-0.0699,103,0.1582,0,-1,,0,-1,,0,-1,,0,-1,,0.4082,53.35,15,661650
80.0,0,1,confirm,1.0,47.58,31.58,89.03,249,41.44,44.51,335,0.743,1.914,0.05,0.1371,15,0.1448,267,0.6642,0,-1,,0,-1,,0,-1,,0,-1,,0.0953,57.12,15,661814
80.0,0,-1,confirm,1.0,-0.0,-16.0,41.25,610,41.25,10.69,686,0.889,0.741,0.067,-0.102,16,-0.0123,554,0.892,0,-1,,0,-1,,0,-1,,0,-1,,0.2916,41.08,15,662149
80.0,0,1,confirm,1.0,-79.44,-95.44,0.0,0,79.44,79.44,1023,0.0,2.327,0.01,0.1176,16,0.1745,469,0.8406,1,550,-36.66,1,550,-36.66,0,-1,,1,618,-48.88,0.5938,41.42,16,662835
80.0,0,-1,confirm,1.0,-3.08,-19.08,36.96,85,40.04,3.08,165,0.515,3.808,0.131,0.0115,16,0.041,83,0.865,0,-1,,0,-1,,0,-1,,0,-1,,0.2461,79.44,16,663858
80.0,0,1,confirm,1.0,-56.96,-72.96,24.63,631,81.59,56.96,1160,0.544,0.805,0.042,-0.0707,16,0.2553,913,0.8239,1,246,-6.16,1,246,-6.16,0,-1,,1,288,-15.39,0.1428,40.19,16,664023
80.0,0,-1,fallback,1.0,13.93,-2.07,54.19,257,40.25,1.55,358,0.718,1.737,0.181,-0.0034,16,0.0675,133,0.3838,1,150,29.42,0,-1,,0,-1,,0,-1,,0.7642,81.39,16,665183
80.0,0,1,confirm,1.0,31.01,15.01,71.32,664,40.31,4.65,1021,0.65,1.899,0.124,0.3311,17,0.4034,571,0.9403,0,-1,,0,-1,,0,-1,,0,-1,,0.1188,40.47,16,665541
80.0,0,-1,confirm,1.0,-0.0,-16.0,40.19,209,40.19,4.64,553,0.378,0.87,0.126,-0.0993,17,-0.0449,338,0.6812,0,-1,,0,-1,,0,-1,,0,-1,,0.1375,40.02,17,666562
80.0,0,1,confirm,1.0,-80.37,-96.37,0.0,0,80.37,80.37,651,0.0,1.047,0.003,0.1707,17,0.3562,145,0.7757,1,418,-15.46,1,418,-15.46,1,418,-15.46,1,429,-15.46,0.5005,40.35,17,667115
80.0,0,-1,fallback,1.0,43.63,27.63,84.14,784,40.51,1.56,1016,0.772,0.806,0.068,0.0509,17,0.3778,176,0.9017,1,664,49.86,1,664,49.86,1,664,49.86,0,-1,,0.1354,80.37,17,667766
80.0,0,1,confirm,1.0,4.69,-11.31,53.21,215,48.51,7.82,242,0.888,0.831,0.097,0.209,17,0.2094,213,0.7807,0,-1,,0,-1,,0,-1,,0,-1,,0.1388,40.85,17,668782
80.0,0,-1,confirm,1.0,39.11,23.11,79.77,3359,40.67,45.36,3524,0.953,0.249,0.078,0.0533,18,0.2373,1783,0.9133,1,1982,6.26,1,1982,6.26,1,1982,6.26,1,1982,6.26,0.6918,48.26,17,669024
80.0,0,1,confirm,1.0,1.57,-14.43,42.4,1178,40.83,47.11,1376,0.856,1.481,0.037,-0.0173,19,0.1629,670,0.81,1,643,23.56,1,900,23.56,0,-1,,1,1285,26.7,0.0295,41.0,18,672548
80.0,0,-1,confirm,1.0,-0.0,-16.0,40.82,712,40.82,4.71,809,0.88,1.021,0.074,0.2263,19,0.4074,359,0.8455,0,-1,,0,-1,,0,-1,,0,-1,,0.0754,40.66,19,673924
80.0,0,1,confirm,1.0,-47.1,-63.1,32.97,814,80.08,47.1,2156,0.378,0.768,0.077,0.0893,19,0.1748,608,0.7787,1,905,21.98,1,905,21.98,0,-1,,1,1169,10.99,0.3668,40.99,19,674733
80.0,0,-1,confirm,1.0,-12.62,-28.62,28.4,483,41.02,37.86,668,0.723,1.272,0.131,0.088,20,0.0901,487,0.8821,1,452,6.31,0,-1,,0,-1,,0,-1,,0.3695,79.81,20,676889
80.0,0,1,confirm,1.0,-50.42,-66.42,29.94,907,80.35,50.42,3157,0.287,0.401,0.085,0.077,20,0.3014,427,0.8929,1,231,-12.6,1,231,-12.6,1,558,-25.21,1,1333,18.91,0.8821,41.13,20,677557
80.0,0,-1,fallback,1.0,33.25,17.25,74.43,382,41.17,0.0,701,0.545,0.911,0.204,0.3118,21,0.4217,241,0.8192,0,-1,,0,-1,,0,-1,,0,-1,,0.2597,80.11,21,680714
80.0,0,1,confirm,1.0,-58.79,-74.79,33.37,959,92.15,58.79,2016,0.476,0.852,0.042,-0.1536,21,0.1627,1977,0.9401,1,1229,9.53,1,2015,-44.49,0,-1,,0,-1,,0.2146,41.48,21,681415
80.0,0,-1,fallback,1.0,-4.79,-20.79,35.16,233,39.96,23.97,388,0.601,0.65,0.181,0.2568,21,0.2971,35,0.6059,0,-1,,0,-1,,0,-1,,0,-1,,0.5315,91.84,21,683431
80.0,0,1,confirm,1.0,33.55,17.55,75.08,2811,41.53,36.74,3069,0.916,1.837,0.105,0.234,22,0.2572,2764,0.9084,1,753,0.0,1,1003,-7.99,1,1003,-7.99,1,1231,-23.96,0.3978,40.1,21,683819
80.0,0,-1,confirm,1.0,-0.0,-16.0,55.72,1705,55.72,15.92,1890,0.902,0.647,0.148,0.3458,23,0.3953,1641,0.9188,1,375,-3.18,1,375,-3.18,1,865,14.33,1,893,12.74,0.0992,41.22,22,686888
80.0,0,1,confirm,1.0,106.67,90.67,148.07,3490,41.39,6.37,4772,0.731,4.735,0.128,0.1696,0,0.4482,2407,0.9907,1,988,62.09,1,988,62.09,1,988,62.09,1,1105,49.36,0.006,56.04,23,688778
80.0,0,-1,confirm,1.0,-81.92,-97.92,1.58,8,83.49,81.92,1557,0.005,0.733,0.08,0.0735,0,0.2862,341,0.9667,1,462,-34.66,1,462,-34.66,1,462,-34.66,1,476,-37.81,0.1964,40.79,0,693550
80.0,0,1,fallback,1.0,134.37,118.37,176.56,2225,42.19,10.94,2405,0.925,3.185,0.275,0.2832,1,0.5254,2,0.939,1,1121,45.31,1,1121,45.31,1,1121,45.31,1,1870,26.56,0.2846,83.5,1,695107
80.0,0,-1,confirm,1.0,35.46,19.46,75.55,2959,40.09,46.25,4286,0.69,0.716,0.101,0.1332,2,0.4384,2591,0.9473,1,906,-10.79,1,3125,46.25,1,3125,46.25,1,3402,41.63,0.4185,41.46,1,697512
80.0,0,1,confirm,1.0,88.19,72.19,129.97,3688,41.78,46.42,3868,0.953,0.587,0.147,0.3906,3,0.6176,3548,0.9674,1,586,-35.59,1,586,-35.59,1,586,-35.59,1,596,-35.59,0.4497,40.39,2,701798
80.0,0,-1,confirm,1.0,19.94,3.94,59.82,7609,39.88,23.01,7845,0.97,0.986,0.102,0.1224,6,0.4805,2117,0.9643,1,543,21.47,1,543,21.47,1,884,-0.0,1,1392,-0.0,0.0134,41.24,4,705666
80.0,0,1,confirm,1.0,13.83,-2.17,55.33,1493,41.49,-0.0,2403,0.621,1.264,0.046,0.0071,6,0.3037,2019,0.9084,1,1154,38.42,1,1154,38.42,1,1154,38.42,1,1402,44.57,0.2133,40.12,6,713511
80.0,0,-1,confirm,1.0,-0.0,-16.0,39.9,1289,39.9,3.07,2292,0.562,1.16,0.069,-0.0817,7,0.2609,245,0.9582,1,396,3.07,1,396,3.07,1,396,3.07,1,396,3.07,0.6297,41.27,6,715914
80.0,0,1,confirm,1.0,12.28,-3.72,56.78,3522,44.51,59.85,5424,0.649,3.22,0.147,0.0551,8,0.5921,186,0.9912,1,775,-39.9,1,775,-39.9,1,775,-39.9,1,2337,-6.14,0.8211,40.06,7,718206
80.0,0,-1,confirm,1.0,-45.98,-61.98,35.25,1295,81.24,45.98,3062,0.423,0.9,0.084,0.3497,9,0.5385,907,0.9431,1,1695,10.73,1,1695,10.73,1,1695,10.73,1,1868,-4.6,0.3104,44.25,9,723630
80.0,0,1,fallback,1.0,-38.14,-54.14,3.05,67,41.2,38.14,1577,0.042,4.451,0.064,-0.1456,9,0.5084,1303,0.9033,1,31,-10.68,1,31,-10.68,0,-1,,1,36,-12.21,0.5237,81.53,9,726692
80.0,0,-1,confirm,1.0,-113.34,-129.34,-0.0,0,113.34,113.34,5625,0.0,1.327,0.107,-0.0069,10,0.3924,4192,0.9395,1,215,-27.57,1,688,-24.51,1,985,-36.76,1,1054,-32.16,0.1141,41.18,10,728269
80.0,0,1,fallback,1.0,-28.77,-44.77,13.63,2,42.4,28.77,531,0.004,6.878,0.292,0.2751,11,0.4174,0,0.7302,1,275,-16.66,1,275,-16.66,1,275,-16.66,0,-1,,0.9177,113.34,11,733894
80.0,0,-1,confirm,1.0,92.65,76.65,132.14,1359,39.49,4.56,1418,0.958,5.236,0.202,0.2592,12,0.3383,1305,0.9622,1,585,30.38,1,585,30.38,1,585,30.38,1,595,27.34,0.3799,42.35,12,734425
80.0,0,1,confirm,1.0,-1.53,-17.53,39.86,3383,41.39,47.52,3643,0.929,2.673,0.146,0.2734,13,0.3651,1400,0.9333,1,770,-19.93,1,770,-19.93,1,770,-19.93,1,2238,-9.2,0.2589,40.02,12,735843
80.0,0,-1,confirm,1.0,-61.33,-77.33,24.53,472,85.86,61.33,1231,0.383,1.016,0.103,-0.0853,13,0.1358,357,0.8782,1,392,6.13,1,392,6.13,0,-1,,1,438,12.27,0.7038,41.23,13,739486
80.0,0,1,fallback,1.0,-24.38,-40.38,16.76,309,41.15,24.38,725,0.426,1.942,0.104,0.1949,13,0.2991,361,0.7172,1,39,-1.52,1,39,-1.52,0,-1,,0,-1,,0.3463,86.07,13,740717
80.0,0,-1,confirm,1.0,32.08,16.08,71.8,1313,39.72,16.8,1486,0.884,1.326,0.123,0.35,14,0.351,1315,0.814,1,766,21.39,0,-1,,0,-1,,0,-1,,0.3746,41.08,13,741442
80.0,0,1,confirm,1.0,38.31,22.31,79.69,1783,41.38,22.99,2041,0.874,1.46,0.061,0.0996,14,0.341,427,0.8001,1,1291,52.11,1,1291,52.11,1,1291,52.11,1,1360,47.51,0.7783,40.01,14,742928
80.0,0,-1,confirm,1.0,36.64,20.64,76.34,332,39.69,1.53,691,0.48,2.103,0.213,0.1146,15,0.2547,429,0.6738,0,-1,,0,-1,,0,-1,,0,-1,,0.7688,41.05,14,744969
80.0,0,1,confirm,1.0,50.57,34.57,91.94,1691,41.37,-0.0,2163,0.782,3.149,0.049,0.1069,15,0.278,570,0.7764,1,948,65.89,1,948,65.89,1,948,65.89,1,1100,70.49,0.3448,40.0,15,745660
80.0,0,-1,confirm,1.0,-3.05,-19.05,42.69,2898,45.74,32.02,3033,0.955,0.702,0.098,-0.1228,16,0.3792,2288,0.97,1,735,13.72,1,735,13.72,1,735,13.72,1,2888,27.44,0.7641,41.0,15,747823
80.0,0,1,confirm,1.0,-56.39,-72.39,24.39,250,80.78,56.39,1757,0.142,1.341,0.11,0.315,16,0.5646,1611,0.9347,1,781,-18.29,1,781,-18.29,1,781,-18.29,1,849,-10.67,0.154,45.93,16,750856
80.0,0,-1,fallback,1.0,-35.25,-51.25,6.13,22,41.39,35.25,412,0.053,2.632,0.124,-0.2111,17,-0.0621,131,0.7252,0,-1,,0,-1,,0,-1,,0,-1,,0.5607,80.58,17,752613
