date,wind_mwh,solar_mwh
2019-03-05,781648.0,127075.0
2019-03-06,921699.0,138793.0
2019-03-07,858371.0,156447.0
2019-03-08,674293.0,143776.0
2019-03-09,1129880.0,148050.0
2019-03-10,870998.0,123668.0
2019-03-11,471567.0,118015.0
2019-03-12,1147583.0,146206.0
2019-03-13,1280331.0,181371.0
2019-03-14,1239925.0,200040.0
2019-03-15,1056590.0,187009.0
2019-03-16,505504.0,191266.0
2019-03-17,355409.0,208913.0
2019-03-18,399852.0,201655.0
2019-03-19,712292.0,165962.0
2019-03-20,671283.0,117526.0
2019-03-21,521063.0,156893.0
2019-03-22,975163.0,193846.0
2019-03-23,889899.0,189224.0
2019-03-24,636130.0,204095.0
2019-03-25,494417.0,200708.0
2019-03-26,659231.0,179471.0
2019-03-27,1217859.0,166605.0
2019-03-28,1130265.0,208074.0
2019-03-29,807339.0,208827.0
2019-03-30,1084481.0,187959.0
2019-03-31,722467.0,188766.0
2019-04-01,757167.0,190357.0
2019-04-02,935939.0,170198.0
2019-04-03,1059886.0,200476.0
2019-04-04,758390.0,175834.0
2019-04-05,755482.0,156223.0
2019-04-06,863882.0,184772.0
2019-04-07,896068.0,181072.0
2019-04-08,609304.0,180125.0
2019-04-09,927979.0,172523.0
2019-04-10,1419370.0,216454.0
2019-04-11,1245154.0,188183.0
2019-04-12,976877.0,182381.0
2019-04-13,956458.0,194192.0
2019-04-14,922614.0,173592.0
2019-04-15,1197390.0,206825.0
2019-04-16,1127847.0,179157.0
2019-04-17,1175055.0,229248.0
2019-04-18,1181700.0,230649.0
2019-04-19,793392.0,186679.0
2019-04-20,1089972.0,197869.0
2019-04-21,1191221.0,196359.0
2019-04-22,1026605.0,212723.0
2019-04-23,703995.0,226430.0
2019-04-24,449405.0,231386.0
2019-04-25,680113.0,226353.0
2019-04-26,1020777.0,219860.0
2019-04-27,1221903.0,228586.0
2019-04-28,1080976.0,213686.0
2019-04-29,988303.0,172178.0
2019-04-30,720024.0,217940.0
2019-05-01,608987.0,226345.0
2019-05-02,662891.0,213371.0
2019-05-03,490059.0,218436.0
2019-05-04,361334.0,224058.0
2019-05-05,690193.0,195397.0
2019-05-06,793283.0,216610.0
2019-05-07,882170.0,214995.0
2019-05-08,1018988.0,217304.0
2019-05-09,1045513.0,193644.0
2019-05-10,511927.0,144690.0
2019-05-11,429931.0,207228.0
2019-05-12,446817.0,190734.0
2019-05-13,611820.0,220323.0
2019-05-14,575075.0,233848.0
2019-05-15,598391.0,190239.0
2019-05-16,1054357.0,184330.0
2019-05-17,1310687.0,197350.0
2019-05-18,1035465.0,208164.0
2019-05-19,868268.0,169359.0
2019-05-20,1119718.0,188100.0
2019-05-21,1182165.0,203183.0
2019-05-22,1083601.0,182639.0
2019-05-23,1048828.0,168038.0
2019-05-24,1008931.0,225663.0
2019-05-25,1025742.0,225673.0
2019-05-26,938858.0,177279.0
2019-05-27,1123624.0,184901.0
2019-05-28,1017286.0,224654.0
2019-05-29,673960.0,231615.0
2019-05-30,441323.0,225228.0
2019-05-31,409987.0,221134.0
2019-06-01,630061.0,232308.0
2019-06-02,531598.0,217181.0
2019-06-03,727986.0,240745.0
2019-06-04,788520.0,236466.0
2019-06-05,480339.0,218517.0
2019-06-06,392843.0,223914.0
2019-06-07,658403.0,217673.0
2019-06-08,839607.0,223917.0
2019-06-09,934888.0,211990.0
2019-06-10,698780.0,207587.0
2019-06-11,586881.0,218403.0
2019-06-12,703182.0,224161.0
2019-06-13,823785.0,225398.0
2019-06-14,1322429.0,244722.0
2019-06-15,965403.0,246319.0
2019-06-16,514824.0,230516.0
2019-06-17,347497.0,222647.0
2019-06-18,448298.0,228077.0
2019-06-19,523931.0,233955.0
2019-06-20,838080.0,240775.0
2019-06-21,1192205.0,248168.0
2019-06-22,937195.0,241304.0
2019-06-23,798076.0,248822.0
2019-06-24,666621.0,252252.0
2019-06-25,826099.0,231933.0
2019-06-26,771232.0,245817.0
2019-06-27,869918.0,250326.0
2019-06-28,727485.0,243522.0
2019-06-29,548659.0,204175.0
2019-06-30,626212.0,225620.0
2019-07-01,673169.0,257371.0
2019-07-02,724584.0,252255.0
2019-07-03,739502.0,247111.0
2019-07-04,772223.0,241182.0
2019-07-05,707163.0,240428.0
2019-07-06,564818.0,232844.0
2019-07-07,483400.0,203192.0
2019-07-08,662703.0,237607.0
2019-07-09,682236.0,235132.0
2019-07-10,660812.0,245080.0
2019-07-11,464524.0,227445.0
2019-07-12,347166.0,217605.0
2019-07-13,399454.0,218951.0
2019-07-14,429106.0,241127.0
2019-07-15,574476.0,252513.0
2019-07-16,706526.0,245680.0
2019-07-17,974866.0,243544.0
2019-07-18,1094921.0,246191.0
2019-07-19,1156682.0,239292.0
2019-07-20,1082669.0,248062.0
2019-07-21,629109.0,243754.0
2019-07-22,676792.0,200361.0
2019-07-23,432384.0,169777.0
2019-07-24,440995.0,206238.0
2019-07-25,706417.0,184192.0
2019-07-26,789472.0,228535.0
2019-07-27,834793.0,243793.0
2019-07-28,922961.0,231149.0
2019-07-29,708025.0,233839.0
2019-07-30,546332.0,221115.0
2019-07-31,636212.0,209955.0
2019-08-01,599974.0,229877.0
2019-08-02,608866.0,222830.0
2019-08-03,366679.0,216860.0
2019-08-04,268478.0,217814.0
2019-08-05,419547.0,213506.0
2019-08-06,409051.0,180867.0
2019-08-07,617164.0,187980.0
2019-08-08,688539.0,228441.0
2019-08-09,573347.0,232741.0
2019-08-10,610009.0,224855.0
2019-08-11,732899.0,236658.0
2019-08-12,568080.0,238399.0
2019-08-13,448413.0,226908.0
2019-08-14,429750.0,225277.0
2019-08-15,473544.0,223777.0
2019-08-16,738780.0,226578.0
2019-08-17,881403.0,223441.0
2019-08-18,785665.0,227743.0
2019-08-19,685069.0,229891.0
2019-08-20,669927.0,232235.0
2019-08-21,669590.0,230927.0
2019-08-22,566385.0,221362.0
2019-08-23,616158.0,222143.0
2019-08-24,676770.0,208493.0
2019-08-25,762646.0,203670.0
2019-08-26,832572.0,210058.0
2019-08-27,816215.0,207670.0
2019-08-28,570345.0,213061.0
2019-08-29,899184.0,238425.0
2019-08-30,663501.0,236441.0
2019-08-31,448394.0,230196.0
2019-09-01,385167.0,211092.0
2019-09-02,548788.0,192946.0
2019-09-03,755977.0,211579.0
2019-09-04,555789.0,194221.0
2019-09-05,585079.0,170574.0
2019-09-06,519977.0,203396.0
2019-09-07,601350.0,219754.0
2019-09-08,837590.0,218214.0
2019-09-09,1016868.0,203544.0
2019-09-10,994763.0,210159.0
2019-09-11,998520.0,214031.0
2019-09-12,839160.0,223514.0
2019-09-13,696267.0,202401.0
2019-09-14,720739.0,204675.0
2019-09-15,648313.0,191139.0
2019-09-16,764164.0,180578.0
2019-09-17,900139.0,219220.0
2019-09-18,786812.0,213997.0
2019-09-19,665826.0,215073.0
2019-09-20,845435.0,220876.0
2019-09-21,1092656.0,216628.0
2019-09-22,653200.0,198350.0
2019-09-23,565899.0,196186.0
2019-09-24,854948.0,207834.0
2019-09-25,774255.0,184572.0
2019-09-26,843744.0,172760.0
2019-09-27,1091896.0,198409.0
2019-09-28,946119.0,195577.0
2019-09-29,1198694.0,189680.0
2019-09-30,1225926.0,179823.0
2019-10-01,1006350.0,213397.0
2019-10-02,697598.0,201700.0
2019-10-03,679809.0,203260.0
2019-10-04,673701.0,187331.0
2019-10-05,947637.0,313226.0
2019-10-06,770110.0,315229.0
2019-10-07,611358.0,291938.0
2019-10-08,1027765.0,203472.0
2019-10-09,1223188.0,171613.0
2019-10-10,1162105.0,194755.0
2019-10-11,1106439.0,195781.0
2019-10-12,960087.0,192706.0
2019-10-13,715267.0,175291.0
2019-10-14,692647.0,176832.0
2019-10-15,1014891.0,171429.0
2019-10-16,728347.0,142249.0
2019-10-17,1007810.0,184938.0
2019-10-18,1263214.0,182600.0
2019-10-19,782410.0,159681.0
2019-10-20,1004162.0,162136.0
2019-10-21,1074870.0,166495.0
2019-10-22,1052157.0,162720.0
2019-10-23,1006513.0,179947.0
2019-10-24,910509.0,167900.0
2019-10-25,841034.0,159666.0
2019-10-26,863509.0,165792.0
2019-10-27,1121919.0,148713.0
2019-10-28,609050.0,161626.0
2019-10-29,603773.0,137497.0
2019-10-30,833020.0,131327.0
2019-10-31,783497.0,157758.0
2019-11-01,990429.0,182841.0
2019-11-02,680121.0,173536.0
2019-11-03,882673.0,171011.0
2019-11-04,775760.0,154784.0
2019-11-05,480108.0,150281.0
2019-11-06,743593.0,151951.0
2019-11-07,713682.0,135366.0
2019-11-08,665433.0,144810.0
2019-11-09,675163.0,162449.0
2019-11-10,878050.0,156974.0
2019-11-11,1122487.0,143736.0
2019-11-12,816337.0,122910.0
2019-11-13,867405.0,140719.0
2019-11-14,545234.0,105374.0
2019-11-15,767069.0,102114.0
2019-11-16,1122673.0,120767.0
2019-11-17,744218.0,136887.0
2019-11-18,581482.0,128936.0
2019-11-19,727876.0,102745.0
2019-11-20,1226891.0,99154.0
2019-11-21,1123185.0,119807.0
2019-11-22,772641.0,115902.0
2019-11-23,874639.0,119232.0
2019-11-24,900602.0,145485.0
2019-11-25,1202022.0,131340.0
2019-11-26,1248797.0,125684.0
2019-11-27,1246347.0,75559.0
2019-11-28,757951.0,88411.0
2019-11-29,651585.0,116501.0
2019-11-30,1207913.0,94157.0
2019-12-01,1058550.0,87296.0
2019-12-02,732797.0,109302.0
2019-12-03,1019906.0,95647.0
2019-12-04,769432.0,82540.0
2019-12-05,958886.0,113654.0
2019-12-06,688882.0,97757.0
2019-12-07,972717.0,82876.0
2019-12-08,1030796.0,76346.0
2019-12-09,1158615.0,93535.0
2019-12-10,914915.0,92010.0
2019-12-11,893811.0,92412.0
2019-12-12,881922.0,107817.0
2019-12-13,654931.0,91886.0
2019-12-14,762634.0,106824.0
2019-12-15,743017.0,140066.0
2019-12-16,835861.0,138067.0
2019-12-17,887594.0,95052.0
2019-12-18,739837.0,110834.0
2019-12-19,1133884.0,147439.0
2019-12-20,1023871.0,132445.0
2019-12-21,900828.0,88161.0
2019-12-22,773586.0,69203.0
2019-12-23,848451.0,46963.0
2019-12-24,966727.0,103554.0
2019-12-25,936586.0,110833.0
2019-12-26,776939.0,67798.0
2019-12-27,927319.0,96830.0
2019-12-28,941959.0,117269.0
2019-12-29,1106145.0,93320.0
2019-12-30,1101619.0,95387.0
2019-12-31,893637.0,133328.0
2020-01-01,1444726.0,119585.0
2020-01-02,969916.0,108348.0
2020-01-03,829823.0,110623.0
2020-01-04,845849.0,118607.0
2020-01-05,1156889.0,142785.0
2020-01-06,902680.0,144593.0
2020-01-07,843850.0,127099.0
2020-01-08,1402776.0,132012.0
2020-01-09,1228916.0,121465.0
2020-01-10,1089754.0,123119.0
2020-01-11,1152740.0,111062.0
2020-01-12,939198.0,114068.0
2020-01-13,966950.0,117316.0
2020-01-14,796034.0,118868.0
2020-01-15,964983.0,116341.0
2020-01-16,854658.0,105893.0
2020-01-17,962507.0,132269.0
2020-01-18,978875.0,118516.0
2020-01-19,635166.0,111990.0
2020-01-20,378336.0,98992.0
2020-01-21,1048556.0,119066.0
2020-01-22,1074492.0,144958.0
2020-01-23,667126.0,127614.0
2020-01-24,621259.0,124767.0
2020-01-25,725082.0,152040.0
2020-01-26,419763.0,139971.0
2020-01-27,633647.0,135124.0
2020-01-28,835724.0,146833.0
2020-01-29,413819.0,129533.0
2020-01-30,320629.0,136769.0
2020-01-31,616191.0,118981.0
2020-02-01,895389.0,133784.0
2020-02-02,1168669.0,171129.0
2020-02-03,1255615.0,161280.0
2020-02-04,1091502.0,147222.0
2020-02-05,720362.0,124825.0
2020-02-06,675005.0,143365.0
2020-02-07,786497.0,175291.0
2020-02-08,876402.0,169442.0
2020-02-09,1248218.0,163310.0
2020-02-10,734093.0,133698.0
2020-02-11,847634.0,139674.0
2020-02-12,849650.0,161662.0
2020-02-13,777688.0,162718.0
2020-02-14,1081888.0,181789.0
2020-02-15,1083717.0,190793.0
2020-02-16,765230.0,148713.0
2020-02-17,958520.0,172865.0
2020-02-18,947352.0,147512.0
2020-02-19,507128.0,149948.0
2020-02-20,853335.0,147655.0
2020-02-21,963415.0,150093.0
2020-02-22,1234489.0,152638.0
2020-02-23,1178492.0,172973.0
2020-02-24,1024849.0,180307.0
2020-02-25,1183451.0,175127.0
2020-02-26,922653.0,182805.0
2020-02-27,794936.0,210305.0
2020-02-28,603779.0,179657.0
2020-02-29,1267224.0,173780.0
2020-03-01,1214883.0,174713.0
2020-03-02,929678.0,164175.0
2020-03-03,937284.0,177199.0
2020-03-04,967085.0,185332.0
2020-03-05,1156496.0,183660.0
2020-03-06,984953.0,215196.0
2020-03-07,1387558.0,195292.0
2020-03-08,1391070.0,192489.0
2020-03-09,1126268.0,185129.0
2020-03-10,730506.0,111117.0
2020-03-11,779797.0,160909.0
2020-03-12,1112979.0,139189.0
2020-03-13,1128299.0,147366.0
2020-03-14,675017.0,181625.0
2020-03-15,609674.0,156636.0
2020-03-16,413580.0,146176.0
2020-03-17,696501.0,159936.0
2020-03-18,671434.0,163953.0
2020-03-19,1140866.0,179300.0
2020-03-20,1163023.0,189629.0
2020-03-21,608387.0,169914.0
2020-03-22,632666.0,179976.0
2020-03-23,626618.0,171152.0
2020-03-24,791009.0,199336.0
2020-03-25,939835.0,188406.0
2020-03-26,980738.0,215753.0
2020-03-27,915022.0,211227.0
2020-03-28,1306918.0,217357.0
2020-03-29,1054136.0,191199.0
2020-03-30,1033119.0,223903.0
2020-03-31,728270.0,186147.0
2020-04-01,1252521.0,202445.0
2020-04-02,1221551.0,252263.0
2020-04-03,1076586.0,236223.0
2020-04-04,595812.0,228619.0
2020-04-05,698662.0,182116.0
2020-04-06,953084.0,190319.0
2020-04-07,912560.0,206228.0
2020-04-08,846304.0,178880.0
2020-04-09,994619.0,178673.0
2020-04-10,994924.0,197738.0
2020-04-11,1142564.0,232761.0
2020-04-12,1340849.0,196852.0
2020-04-13,1160313.0,234027.0
2020-04-14,790659.0,254518.0
2020-04-15,734343.0,254066.0
2020-04-16,1017375.0,238918.0
2020-04-17,817403.0,227981.0
2020-04-18,1100787.0,211729.0
2020-04-19,896560.0,213503.0
2020-04-20,756157.0,203520.0
2020-04-21,995629.0,259584.0
2020-04-22,1198480.0,275433.0
2020-04-23,788049.0,231596.0
2020-04-24,903997.0,260199.0
2020-04-25,709020.0,262851.0
2020-04-26,1018295.0,246035.0
2020-04-27,1140033.0,280145.0
2020-04-28,1158561.0,297663.0
2020-04-29,1206695.0,257059.0
2020-04-30,1026808.0,215156.0
2020-05-01,1224907.0,279989.0
2020-05-02,1169741.0,285326.0
2020-05-03,916301.0,276662.0
2020-05-04,1098454.0,311871.0
2020-05-05,897552.0,278696.0
2020-05-06,730541.0,279227.0
2020-05-07,1153351.0,294029.0
2020-05-08,1211930.0,260691.0
2020-05-09,844101.0,302097.0
2020-05-10,1021620.0,265795.0
2020-05-11,987998.0,292179.0
2020-05-12,728978.0,290236.0
2020-05-13,1216834.0,267884.0
2020-05-14,970201.0,274679.0
2020-05-15,927829.0,274552.0
2020-05-16,550169.0,290870.0
2020-05-17,784138.0,274870.0
2020-05-18,901974.0,238518.0
2020-05-19,983650.0,233400.0
2020-05-20,1102843.0,228038.0
2020-05-21,1022350.0,264916.0
2020-05-22,839214.0,277083.0
2020-05-23,1060687.0,258170.0
2020-05-24,990447.0,260165.0
2020-05-25,698252.0,253940.0
2020-05-26,564838.0,266885.0
2020-05-27,488524.0,261548.0
2020-05-28,750772.0,262889.0
2020-05-29,608927.0,245242.0
2020-05-30,721250.0,262487.0
2020-05-31,919531.0,269173.0
2020-06-01,1017173.0,265424.0
2020-06-02,1002156.0,239593.0
2020-06-03,633025.0,273088.0
2020-06-04,667546.0,288543.0
2020-06-05,716311.0,240127.0
2020-06-06,1173781.0,229526.0
2020-06-07,1257453.0,228332.0
2020-06-08,1227333.0,280471.0
2020-06-09,1203025.0,293535.0
2020-06-10,1026283.0,310181.0
2020-06-11,1039263.0,285600.0
2020-06-12,830110.0,302102.0
2020-06-13,1254076.0,282331.0
2020-06-14,1300144.0,288356.0
2020-06-15,1164683.0,277149.0
2020-06-16,1282448.0,275595.0
2020-06-17,1365836.0,285997.0
2020-06-18,1038407.0,300336.0
2020-06-19,723081.0,297095.0
2020-06-20,611807.0,300049.0
2020-06-21,937685.0,305859.0
2020-06-22,685334.0,308724.0
2020-06-23,605261.0,294135.0
2020-06-24,578107.0,281613.0
2020-06-25,825360.0,267483.0
2020-06-26,949323.0,291174.0
2020-06-27,1054620.0,287965.0
2020-06-28,1238697.0,276317.0
2020-06-29,1316751.0,301686.0
2020-06-30,1214144.0,291476.0
2020-07-01,833175.0,289340.0
2020-07-02,773353.0,305814.0
2020-07-03,512975.0,312902.0
2020-07-04,454432.0,312350.0
2020-07-05,421493.0,296768.0
2020-07-06,469723.0,289765.0
2020-07-07,652870.0,280659.0
2020-07-08,906552.0,298052.0
2020-07-09,999096.0,305854.0
2020-07-10,855874.0,304161.0
2020-07-11,804723.0,306148.0
2020-07-12,759018.0,306619.0
2020-07-13,1000908.0,300955.0
2020-07-14,940967.0,300273.0
2020-07-15,755418.0,296152.0
2020-07-16,711321.0,308819.0
2020-07-17,976802.0,309530.0
2020-07-18,1111034.0,310823.0
2020-07-19,855986.0,300917.0
2020-07-20,654012.0,293183.0
2020-07-21,509839.0,280559.0
2020-07-22,555225.0,284048.0
2020-07-23,777824.0,273954.0
2020-07-24,895128.0,288354.0
2020-07-25,797382.0,289352.0
2020-07-26,684262.0,295694.0
2020-07-27,482834.0,294717.0
2020-07-28,555891.0,285990.0
2020-07-29,535571.0,280288.0
2020-07-30,756330.0,295277.0
2020-07-31,558327.0,296595.0
2020-08-01,399096.0,292135.0
2020-08-02,648272.0,293814.0
2020-08-03,596677.0,278995.0
2020-08-04,689173.0,281476.0
2020-08-05,743277.0,275753.0
2020-08-06,945491.0,277949.0
2020-08-07,1118659.0,274453.0
2020-08-08,1069754.0,285512.0
2020-08-09,1054576.0,290619.0
2020-08-10,933656.0,285558.0
2020-08-11,804871.0,279704.0
2020-08-12,928166.0,282559.0
2020-08-13,856496.0,224061.0
2020-08-14,744858.0,254157.0
2020-08-15,445575.0,222132.0
2020-08-16,498432.0,236304.0
2020-08-17,458632.0,248601.0
2020-08-18,349704.0,259204.0
2020-08-19,631076.0,230286.0
2020-08-20,827160.0,226930.0
2020-08-21,701255.0,207614.0
2020-08-22,588006.0,204332.0
2020-08-23,550603.0,220020.0
2020-08-24,703383.0,223503.0
2020-08-25,748081.0,255587.0
2020-08-26,858389.0,263775.0
2020-08-27,721576.0,264441.0
2020-08-28,853759.0,255792.0
2020-08-29,805625.0,238390.0
2020-08-30,835816.0,254376.0
2020-08-31,926642.0,235383.0
2020-09-01,726191.0,241949.0
2020-09-02,622119.0,268519.0
2020-09-03,858902.0,282569.0
2020-09-04,512205.0,280719.0
2020-09-05,705921.0,255804.0
2020-09-06,1109827.0,267118.0
2020-09-07,1176839.0,222156.0
2020-09-08,1313040.0,189488.0
2020-09-09,989232.0,180893.0
2020-09-10,520283.0,162872.0
2020-09-11,321921.0,171505.0
2020-09-12,392488.0,200699.0
2020-09-13,341851.0,201118.0
2020-09-14,517721.0,198350.0
2020-09-15,563343.0,204719.0
2020-09-16,570085.0,202580.0
2020-09-17,439967.0,176833.0
2020-09-18,596594.0,192788.0
2020-09-19,902385.0,226566.0
2020-09-20,962358.0,237039.0
2020-09-21,782931.0,230962.0
2020-09-22,582844.0,248208.0
2020-09-23,544209.0,234623.0
2020-09-24,643159.0,218385.0
2020-09-25,1006590.0,218463.0
2020-09-26,1339741.0,219004.0
2020-09-27,1240782.0,212988.0
2020-09-28,1133931.0,217733.0
2020-09-29,615487.0,219184.0
2020-09-30,1009705.0,254642.0
2020-10-01,846189.0,252526.0
2020-10-02,598915.0,236570.0
2020-10-03,626293.0,229788.0
2020-10-04,580394.0,212265.0
2020-10-05,1096991.0,218754.0
2020-10-06,808961.0,208553.0
2020-10-07,801390.0,228698.0
2020-10-08,1005552.0,212471.0
2020-10-09,1127165.0,200102.0
2020-10-10,917856.0,182213.0
2020-10-11,1302191.0,199715.0
2020-10-12,1140277.0,201641.0
2020-10-13,981746.0,229838.0
2020-10-14,1390340.0,241189.0
2020-10-15,1268480.0,206519.0
2020-10-16,978152.0,202603.0
2020-10-17,1347436.0,221867.0
2020-10-18,1138881.0,221038.0
2020-10-19,505539.0,205795.0
2020-10-20,783460.0,188199.0
2020-10-21,950276.0,180420.0
2020-10-22,1258730.0,182041.0
2020-10-23,1250310.0,169704.0
2020-10-24,657112.0,169587.0
2020-10-25,1012426.0,145358.0
2020-10-26,737862.0,153995.0
2020-10-27,462830.0,158499.0
2020-10-28,692825.0,174319.0
2020-10-29,871592.0,175138.0
2020-10-30,639699.0,209183.0
2020-10-31,1113001.0,180706.0
2020-11-01,991226.0,161949.0
2020-11-02,1010038.0,210100.0
2020-11-03,1208279.0,198244.0
2020-11-04,1228546.0,206759.0
2020-11-05,813364.0,180571.0
2020-11-06,1056249.0,153280.0
2020-11-07,1459798.0,149675.0
2020-11-08,1479457.0,128281.0
2020-11-09,1426101.0,154989.0
2020-11-10,1029092.0,177371.0
2020-11-11,700790.0,158814.0
2020-11-12,830908.0,158173.0
2020-11-13,986752.0,159319.0
2020-11-14,1514896.0,181133.0
2020-11-15,1326174.0,183802.0
2020-11-16,1065803.0,208118.0
2020-11-17,1021420.0,187784.0
2020-11-18,1564060.0,176384.0
2020-11-19,1525262.0,185791.0
2020-11-20,960450.0,161552.0
2020-11-21,554851.0,168279.0
2020-11-22,809857.0,142052.0
2020-11-23,1133909.0,160458.0
2020-11-24,1364946.0,186631.0
2020-11-25,997689.0,181119.0
2020-11-26,1131914.0,167320.0
2020-11-27,984967.0,157260.0
2020-11-28,887198.0,161853.0
2020-11-29,1189123.0,160315.0
2020-11-30,1118545.0,156972.0
2020-12-01,1218325.0,179531.0
2020-12-02,1165745.0,172579.0
2020-12-03,1117178.0,175100.0
2020-12-04,684958.0,159616.0
2020-12-05,631051.0,163040.0
2020-12-06,560867.0,172877.0
2020-12-07,531486.0,127974.0
2020-12-08,716203.0,170108.0
2020-12-09,862546.0,168752.0
2020-12-10,1089169.0,160596.0
2020-12-11,1048683.0,147432.0
2020-12-12,935691.0,127440.0
2020-12-13,975515.0,115189.0
2020-12-14,912207.0,134328.0
2020-12-15,918420.0,150717.0
2020-12-16,643179.0,130543.0
2020-12-17,830818.0,119450.0
2020-12-18,1445097.0,161922.0
2020-12-19,942535.0,181794.0
2020-12-20,1074289.0,143983.0
2020-12-21,1084782.0,167878.0
2020-12-22,1614413.0,169756.0
2020-12-23,1767098.0,164151.0
2020-12-24,1464974.0,92446.0
2020-12-25,973556.0,176654.0
2020-12-26,1198662.0,182161.0
2020-12-27,1167027.0,159894.0
2020-12-28,1013822.0,132876.0
2020-12-29,1305378.0,164441.0
2020-12-30,1443791.0,138391.0
2020-12-31,1045340.0,103904.0
2021-01-01,832739.0,142020.0
2021-01-02,757094.0,135696.0
2021-01-03,937471.0,153534.0
2021-01-04,958770.0,175560.0
2021-01-05,1082476.0,177132.0
2021-01-06,1267084.0,155375.0
2021-01-07,648927.0,153425.0
2021-01-08,426244.0,138378.0
2021-01-09,311349.0,154353.0
2021-01-10,496614.0,166078.0
2021-01-11,805621.0,145229.0
2021-01-12,848945.0,140496.0
2021-01-13,1217018.0,169131.0
2021-01-14,1479838.0,178573.0
2021-01-15,1411484.0,188339.0
2021-01-16,962194.0,190718.0
2021-01-17,929886.0,198075.0
2021-01-18,1090144.0,211086.0
2021-01-19,1292832.0,166827.0
2021-01-20,1244652.0,160326.0
2021-01-21,1128238.0,156065.0
2021-01-22,816593.0,146060.0
2021-01-23,957329.0,155216.0
2021-01-24,802314.0,157913.0
2021-01-25,1194947.0,115728.0
2021-01-26,822433.0,158641.0
2021-01-27,747582.0,135829.0
2021-01-28,1107487.0,170190.0
2021-01-29,1356718.0,190718.0
2021-01-30,1473505.0,197057.0
2021-01-31,1279917.0,157123.0
2021-02-01,745502.0,128032.0
2021-02-02,1053743.0,203134.0
2021-02-03,1379580.0,221095.0
2021-02-04,1655969.0,221828.0
2021-02-05,1333874.0,200943.0
2021-02-06,1290248.0,194888.0
2021-02-07,940063.0,206024.0
2021-02-08,608410.0,222021.0
2021-02-09,465720.0,148323.0
2021-02-10,436723.0,171809.0
2021-02-11,598061.0,142882.0
2021-02-12,690633.0,137661.0
2021-02-13,572897.0,114027.0
2021-02-14,779677.0,142760.0
2021-02-15,610711.0,134304.0
2021-02-16,667283.0,206541.0
2021-02-17,362840.0,226007.0
2021-02-18,419997.0,188909.0
2021-02-19,687230.0,206855.0
2021-02-20,1127788.0,238459.0
2021-02-21,1350426.0,251118.0
2021-02-22,1433305.0,227165.0
2021-02-23,1387530.0,263042.0
2021-02-24,1308940.0,292034.0
2021-02-25,976926.0,264471.0
2021-02-26,1179935.0,236010.0
2021-02-27,1300733.0,235473.0
2021-02-28,1529139.0,230321.0
2021-03-01,987897.0,222195.0
2021-03-02,1156069.0,247030.0
2021-03-03,921597.0,230879.0
2021-03-04,1252671.0,290005.0
2021-03-05,1113535.0,271160.0
2021-03-06,1004476.0,251477.0
2021-03-07,1393630.0,268484.0
2021-03-08,1529264.0,284621.0
2021-03-09,1613381.0,244077.0
2021-03-10,1629510.0,242112.0
2021-03-11,1157906.0,226599.0
2021-03-12,1043038.0,232348.0
2021-03-13,1240765.0,226574.0
2021-03-14,1504164.0,245914.0
2021-03-15,1291509.0,236070.0
2021-03-16,831970.0,227001.0
2021-03-17,1239600.0,218014.0
2021-03-18,1368374.0,243821.0
2021-03-19,956103.0,262466.0
2021-03-20,1409091.0,268940.0
2021-03-21,1732261.0,242510.0
2021-03-22,1406936.0,268021.0
2021-03-23,1338206.0,256623.0
2021-03-24,1399775.0,259409.0
2021-03-25,875043.0,237770.0
2021-03-26,1195156.0,258349.0
2021-03-27,1205699.0,301150.0
2021-03-28,1291828.0,289304.0
2021-03-29,1852247.0,314456.0
2021-03-30,1699717.0,309904.0
2021-03-31,1302008.0,299464.0
2021-04-01,1083778.0,317888.0
2021-04-02,1543181.0,334032.0
2021-04-03,1274242.0,339588.0
2021-04-04,1164849.0,303569.0
2021-04-05,1611708.0,312447.0
2021-04-06,1647466.0,321216.0
2021-04-07,1442506.0,341303.0
2021-04-08,1214697.0,328548.0
2021-04-09,1455042.0,289603.0
2021-04-10,1171191.0,315591.0
2021-04-11,1235469.0,289436.0
2021-04-12,1368996.0,348061.0
2021-04-13,1312093.0,316737.0
2021-04-14,1032326.0,293512.0
2021-04-15,771449.0,259385.0
2021-04-16,817337.0,290987.0
2021-04-17,924655.0,295935.0
2021-04-18,662377.0,332273.0
2021-04-19,1161206.0,343396.0
2021-04-20,1115860.0,304293.0
2021-04-21,861772.0,348593.0
2021-04-22,1398183.0,347500.0
2021-04-23,1280059.0,353448.0
2021-04-24,977866.0,288902.0
2021-04-25,1548911.0,262476.0
2021-04-26,1680128.0,289826.0
2021-04-27,1529865.0,303680.0
2021-04-28,1053558.0,341776.0
2021-04-29,1129793.0,317334.0
2021-04-30,1000873.0,336283.0
2021-05-01,1306622.0,331905.0
2021-05-02,1459588.0,313644.0
2021-05-03,1365109.0,321469.0
2021-05-04,1093451.0,347027.0
2021-05-05,727341.0,361816.0
2021-05-06,937843.0,378163.0
2021-05-07,1393644.0,330656.0
2021-05-08,1656336.0,318810.0
2021-05-09,1260513.0,358944.0
2021-05-10,843997.0,306035.0
2021-05-11,797654.0,332242.0
2021-05-12,663511.0,304108.0
2021-05-13,751565.0,365825.0
2021-05-14,1164127.0,375996.0
2021-05-15,1031393.0,356447.0
2021-05-16,837810.0,337040.0
2021-05-17,1061411.0,362198.0
